1.750000000000000000e+00,4.900000000000000000e+01,5.552631578947368141e+00,1.342105263157894690e+00,5.600000000000000000e+02,3.684210526315789380e+00,3.781000000000000227e+01,-1.222900000000000063e+02
4.999000000000000110e-01,4.600000000000000000e+01,1.714285714285714191e+00,5.714285714285713969e-01,1.800000000000000000e+01,2.571428571428571619e+00,3.781000000000000227e+01,-1.222900000000000063e+02
2.483000000000000096e+00,2.000000000000000000e+01,6.278195488721804551e+00,1.210526315789473673e+00,2.900000000000000000e+02,2.180451127819548862e+00,3.781000000000000227e+01,-1.222900000000000063e+02
9.241000000000000325e-01,1.700000000000000000e+01,2.817767653758542323e+00,1.052391799544419193e+00,7.620000000000000000e+02,1.735763097949886147e+00,3.781000000000000227e+01,-1.222800000000000011e+02
2.446400000000000130e+00,3.600000000000000000e+01,5.724950884086443814e+00,1.104125736738703401e+00,1.236000000000000000e+03,2.428290766208251572e+00,3.781000000000000227e+01,-1.222800000000000011e+02
1.111099999999999977e+00,1.900000000000000000e+01,5.830917874396135403e+00,1.173913043478260976e+00,7.210000000000000000e+02,3.483091787439613451e+00,3.781000000000000227e+01,-1.222800000000000011e+02
8.025999999999999801e-01,2.300000000000000000e+01,5.369230769230768807e+00,1.150769230769230766e+00,1.054000000000000000e+03,3.243076923076923190e+00,3.781000000000000227e+01,-1.222900000000000063e+02
2.011400000000000077e+00,3.800000000000000000e+01,4.412903225806451779e+00,1.135483870967741948e+00,3.440000000000000000e+02,2.219354838709677313e+00,3.779999999999999716e+01,-1.222800000000000011e+02
1.500000000000000000e+00,1.700000000000000000e+01,3.197231833910034737e+00,1.000000000000000000e+00,6.090000000000000000e+02,2.107266435986159259e+00,3.781000000000000227e+01,-1.222800000000000011e+02
1.166700000000000070e+00,5.200000000000000000e+01,3.750000000000000000e+00,1.000000000000000000e+00,1.830000000000000000e+02,3.267857142857142794e+00,3.781000000000000227e+01,-1.222699999999999960e+02
1.520799999999999930e+00,5.200000000000000000e+01,3.908045977011494365e+00,1.114942528735632266e+00,2.000000000000000000e+02,2.298850574712643535e+00,3.781000000000000227e+01,-1.222800000000000011e+02
8.074999999999999956e-01,5.200000000000000000e+01,2.490322580645161210e+00,1.058064516129032295e+00,3.460000000000000000e+02,2.232258064516129181e+00,3.781000000000000227e+01,-1.222800000000000011e+02
1.808799999999999963e+00,3.500000000000000000e+01,5.609467455621302001e+00,1.088757396449704151e+00,4.670000000000000000e+02,2.763313609467455745e+00,3.781000000000000227e+01,-1.222800000000000011e+02
2.408300000000000107e+00,5.200000000000000000e+01,6.721739130434782439e+00,1.243478260869565144e+00,3.770000000000000000e+02,3.278260869565217561e+00,3.781000000000000227e+01,-1.222800000000000011e+02
9.769999999999999796e-01,4.000000000000000000e+01,2.315789473684210620e+00,1.186842105263157920e+00,5.820000000000000000e+02,1.531578947368421151e+00,3.781000000000000227e+01,-1.222699999999999960e+02
7.600000000000000089e-01,1.000000000000000000e+01,2.651515151515151381e+00,1.054545454545454453e+00,5.460000000000000000e+02,1.654545454545454541e+00,3.781000000000000227e+01,-1.222699999999999960e+02
9.721999999999999531e-01,1.000000000000000000e+01,2.692307692307692513e+00,1.076923076923076872e+00,1.250000000000000000e+02,3.205128205128205288e+00,3.779999999999999716e+01,-1.222699999999999960e+02
1.243400000000000061e+00,5.200000000000000000e+01,2.929411764705882160e+00,9.176470588235293713e-01,3.960000000000000000e+02,4.658823529411765030e+00,3.779999999999999716e+01,-1.222699999999999960e+02
2.093799999999999883e+00,1.600000000000000000e+01,2.745856353591160204e+00,1.082872928176795480e+00,8.000000000000000000e+02,2.209944751381215600e+00,3.779999999999999716e+01,-1.222699999999999960e+02
8.668000000000000149e-01,5.200000000000000000e+01,2.443181818181818343e+00,9.886363636363636465e-01,9.040000000000000000e+02,1.027272727272727337e+01,3.779999999999999716e+01,-1.222800000000000011e+02
7.500000000000000000e-01,5.200000000000000000e+01,2.823529411764706065e+00,9.117647058823529216e-01,1.910000000000000000e+02,5.617647058823528994e+00,3.779999999999999716e+01,-1.222800000000000011e+02
2.635400000000000187e+00,2.700000000000000000e+01,3.493377483443708797e+00,1.149006622516556275e+00,7.180000000000000000e+02,2.377483443708609201e+00,3.778999999999999915e+01,-1.222699999999999960e+02
1.847699999999999898e+00,3.900000000000000000e+01,3.672376873661670427e+00,1.334047109207708859e+00,1.327000000000000000e+03,2.841541755888651100e+00,3.779999999999999716e+01,-1.222699999999999960e+02
2.009599999999999831e+00,3.600000000000000000e+01,2.294016358157554780e+00,1.066293585880327077e+00,3.469000000000000000e+03,1.493327593628928085e+00,3.779999999999999716e+01,-1.222600000000000051e+02
2.834499999999999797e+00,3.100000000000000000e+01,3.894915254237288238e+00,1.127966101694915180e+00,2.048000000000000000e+03,1.735593220338983000e+00,3.782000000000000028e+01,-1.222600000000000051e+02
2.006200000000000205e+00,2.900000000000000000e+01,3.681318681318681119e+00,1.175824175824175866e+00,2.020000000000000000e+02,2.219780219780219888e+00,3.781000000000000227e+01,-1.222600000000000051e+02
1.218499999999999917e+00,2.200000000000000000e+01,2.945600000000000218e+00,1.016000000000000014e+00,2.024000000000000000e+03,1.619199999999999973e+00,3.782000000000000028e+01,-1.222600000000000051e+02
2.610399999999999832e+00,3.700000000000000000e+01,3.707142857142857295e+00,1.107142857142857206e+00,1.838000000000000000e+03,1.875510204081632715e+00,3.782000000000000028e+01,-1.222600000000000051e+02
2.491200000000000081e+00,2.900000000000000000e+01,3.724800000000000111e+00,1.131199999999999983e+00,2.304000000000000000e+03,1.843199999999999950e+00,3.781000000000000227e+01,-1.222500000000000000e+02
3.217699999999999783e+00,2.800000000000000000e+01,3.878423513694054581e+00,1.070808283233132929e+00,2.563000000000000000e+03,1.712090848363393425e+00,3.781000000000000227e+01,-1.222500000000000000e+02
3.125000000000000000e+00,3.900000000000000000e+01,3.745614035087719174e+00,1.061403508771929793e+00,3.890000000000000000e+02,1.706140350877193068e+00,3.781000000000000227e+01,-1.222500000000000000e+02
2.579499999999999904e+00,5.200000000000000000e+01,3.515497553017944643e+00,1.143556280587275653e+00,8.950000000000000000e+02,1.460032626427406166e+00,3.781000000000000227e+01,-1.222500000000000000e+02
2.840599999999999792e+00,3.400000000000000000e+01,3.281721632196758165e+00,1.069871436556735667e+00,2.689000000000000000e+03,1.503074343208496311e+00,3.781000000000000227e+01,-1.222600000000000051e+02
4.930600000000000094e+00,5.200000000000000000e+01,6.184426229508196649e+00,9.221311475409835756e-01,6.740000000000000000e+02,2.762295081967212962e+00,3.782000000000000028e+01,-1.222399999999999949e+02
3.272699999999999942e+00,5.200000000000000000e+01,4.442982456140351033e+00,1.057017543859649189e+00,7.090000000000000000e+02,1.554824561403508776e+00,3.781000000000000227e+01,-1.222399999999999949e+02
3.169099999999999806e+00,5.200000000000000000e+01,4.165876777251185104e+00,1.090047393364928840e+00,6.860000000000000000e+02,1.625592417061611394e+00,3.781000000000000227e+01,-1.222500000000000000e+02
3.899999999999999911e+00,5.200000000000000000e+01,4.848189415041782802e+00,1.045961002785515293e+00,1.444000000000000000e+03,2.011142061281336879e+00,3.782000000000000028e+01,-1.222399999999999949e+02
3.906299999999999883e+00,2.800000000000000000e+01,4.160847880299251678e+00,1.066084788029925123e+00,1.520000000000000000e+03,1.895261845386533750e+00,3.782000000000000028e+01,-1.222500000000000000e+02
5.091700000000000337e+00,5.200000000000000000e+01,5.628458498023715784e+00,1.142292490118577142e+00,5.500000000000000000e+02,2.173913043478260754e+00,3.782000000000000028e+01,-1.222500000000000000e+02
2.642900000000000027e+00,3.200000000000000000e+01,3.727005870841487489e+00,1.074363992172211457e+00,1.806000000000000000e+03,1.767123287671232834e+00,3.782000000000000028e+01,-1.222500000000000000e+02
3.023299999999999876e+00,2.600000000000000000e+01,3.253081347576006532e+00,9.827444535743632414e-01,1.749000000000000000e+03,1.437140509449465808e+00,3.782000000000000028e+01,-1.222500000000000000e+02
3.148400000000000087e+00,5.200000000000000000e+01,4.578034682080924789e+00,1.077071290944123350e+00,9.390000000000000000e+02,1.809248554913294837e+00,3.782999999999999829e+01,-1.222500000000000000e+02
3.472199999999999953e+00,3.500000000000000000e+01,3.822274881516587897e+00,1.014218009478673022e+00,6.750000000000000000e+02,1.599526066350710929e+00,3.782999999999999829e+01,-1.222500000000000000e+02
3.142900000000000027e+00,5.200000000000000000e+01,4.395189003436426489e+00,9.862542955326460969e-01,5.340000000000000000e+02,1.835051546391752497e+00,3.782999999999999829e+01,-1.222500000000000000e+02
2.423399999999999999e+00,2.800000000000000000e+01,3.023479831426851394e+00,1.053582179409993991e+00,2.558000000000000000e+03,1.540036122817579844e+00,3.782999999999999829e+01,-1.222500000000000000e+02
3.089700000000000113e+00,5.200000000000000000e+01,4.040501446480231351e+00,1.065573770491803351e+00,1.786000000000000000e+03,1.722275795564127243e+00,3.782999999999999829e+01,-1.222500000000000000e+02
5.859600000000000364e+00,5.000000000000000000e+01,6.742627345844503850e+00,1.069705093833780207e+00,9.700000000000000000e+02,2.600536193029490573e+00,3.784000000000000341e+01,-1.222300000000000040e+02
5.286800000000000388e+00,4.700000000000000000e+01,6.546391752577319423e+00,9.360824742268041287e-01,1.098000000000000000e+03,2.263917525773195827e+00,3.784000000000000341e+01,-1.222300000000000040e+02
5.956000000000000405e+00,4.100000000000000000e+01,6.851063829787234383e+00,1.079787234042553168e+00,7.940000000000000000e+02,2.111702127659574657e+00,3.782999999999999829e+01,-1.222399999999999949e+02
4.964299999999999713e+00,3.700000000000000000e+01,7.106382978723404520e+00,1.148936170212766061e+00,9.800000000000000000e+01,2.085106382978723527e+00,3.785000000000000142e+01,-1.222399999999999949e+02
6.343399999999999928e+00,5.200000000000000000e+01,6.947890818858560635e+00,1.019851116625310139e+00,1.061000000000000000e+03,2.632754342431761874e+00,3.785000000000000142e+01,-1.222300000000000040e+02
5.177299999999999791e+00,5.200000000000000000e+01,6.358558558558558893e+00,1.034234234234234329e+00,1.177000000000000000e+03,2.120720720720720820e+00,3.784000000000000341e+01,-1.222399999999999949e+02
7.235400000000000276e+00,5.200000000000000000e+01,7.117166212534059788e+00,9.945504087193460796e-01,9.010000000000000000e+02,2.455040871934604851e+00,3.785000000000000142e+01,-1.222399999999999949e+02
5.456999999999999851e+00,2.800000000000000000e+01,5.530334728033472480e+00,1.096234309623431047e+00,2.031000000000000000e+03,2.124476987447698750e+00,3.785000000000000142e+01,-1.222199999999999989e+02
7.500000000000000000e+00,5.000000000000000000e+01,6.127348643006262918e+00,9.874739039665970664e-01,1.031000000000000000e+03,2.152400835073069008e+00,3.784000000000000341e+01,-1.222199999999999989e+02
6.019400000000000084e+00,4.400000000000000000e+01,5.735343383584589283e+00,1.000000000000000000e+00,1.358000000000000000e+03,2.274706867671691946e+00,3.784000000000000341e+01,-1.222099999999999937e+02
7.554400000000000226e+00,4.000000000000000000e+01,7.631498470948011814e+00,1.030581039755351647e+00,1.616000000000000000e+03,2.470948012232415891e+00,3.782999999999999829e+01,-1.222099999999999937e+02
6.066600000000000215e+00,3.000000000000000000e+01,6.446064139941690918e+00,1.008746355685131268e+00,8.440000000000000000e+02,2.460641399416909625e+00,3.784000000000000341e+01,-1.222000000000000028e+02
7.054800000000000182e+00,3.400000000000000000e+01,6.125000000000000000e+00,9.879032258064516236e-01,1.140000000000000000e+03,2.298387096774193505e+00,3.784000000000000341e+01,-1.222099999999999937e+02
1.160169999999999924e+01,1.800000000000000000e+01,8.335051546391753163e+00,1.082474226804123640e+00,5.330000000000000000e+02,2.747422680412371143e+00,3.784000000000000341e+01,-1.221899999999999977e+02
7.488199999999999967e+00,3.500000000000000000e+01,6.467268623024830632e+00,1.038374717832957206e+00,1.072000000000000000e+03,2.419864559819413063e+00,3.784000000000000341e+01,-1.222000000000000028e+02
6.897599999999999731e+00,3.400000000000000000e+01,6.612271540469973452e+00,1.028720626631853818e+00,1.627000000000000000e+03,2.124020887728459428e+00,3.782999999999999829e+01,-1.222099999999999937e+02
8.204900000000000304e+00,2.800000000000000000e+01,6.978947368421052566e+00,9.684210526315789602e-01,4.630000000000000000e+02,2.436842105263157698e+00,3.782999999999999829e+01,-1.221899999999999977e+02
8.400999999999999801e+00,2.600000000000000000e+01,7.530805687203791621e+00,1.056872037914691864e+00,5.420000000000000000e+02,2.568720379146919530e+00,3.782999999999999829e+01,-1.222000000000000028e+02
6.853799999999999670e+00,2.900000000000000000e+01,6.657992565055762313e+00,1.007434944237918240e+00,6.610000000000000000e+02,2.457249070631970067e+00,3.782999999999999829e+01,-1.221899999999999977e+02
8.317000000000000171e+00,3.200000000000000000e+01,6.977186311787072270e+00,1.003802281368821214e+00,6.350000000000000000e+02,2.414448669201521014e+00,3.782000000000000028e+01,-1.221899999999999977e+02
7.017500000000000071e+00,3.700000000000000000e+01,6.982954545454545858e+00,1.028409090909090828e+00,4.200000000000000000e+02,2.386363636363636243e+00,3.782000000000000028e+01,-1.222000000000000028e+02
6.330199999999999605e+00,3.900000000000000000e+01,7.540000000000000036e+00,1.068000000000000060e+00,1.265000000000000000e+03,2.529999999999999805e+00,3.782000000000000028e+01,-1.222000000000000028e+02
6.362400000000000055e+00,3.000000000000000000e+01,5.615384615384614975e+00,7.307692307692307265e-01,1.260000000000000000e+02,2.423076923076922906e+00,3.781000000000000227e+01,-1.221800000000000068e+02
7.054899999999999949e+00,5.200000000000000000e+01,6.785714285714285587e+00,9.514285714285714013e-01,8.130000000000000000e+02,2.322857142857142954e+00,3.782000000000000028e+01,-1.222099999999999937e+02
6.785099999999999909e+00,4.500000000000000000e+01,6.957746478873239049e+00,1.023474178403755763e+00,1.067000000000000000e+03,2.504694835680751019e+00,3.781000000000000227e+01,-1.222000000000000028e+02
2.892900000000000027e+00,5.000000000000000000e+01,5.132246376811593791e+00,1.096014492753623282e+00,1.260000000000000000e+03,2.282608695652173836e+00,3.779999999999999716e+01,-1.222099999999999937e+02
