2.276432545499059712e-01,3.532896863234153972e-01,4.004433475417201738e-02,3.908991333139837376e-01,9.200572958627826203e-01,2.598875290307578467e-02,2.643781591698246558e-02,2.867004112867889143e-01,9.417577296776601381e-01,9.079974379172832677e-01,8.493660656174326640e-01,9.831320898983780809e-01,7.131036470943029615e-01,4.913752990135028531e-01,1.338382335608176987e-01,9.290563934263471602e-01,6.531849981798464322e-01,4.661723322772229894e-01,5.653789864016852684e-01,8.201997839035530813e-01,2.236160292790367876e-01,8.647532700024220809e-01,4.498754028410552053e-01,1.258965854565988751e-01,3.471168501496069148e-01,8.443206514681119712e-01,6.378756331933660428e-01,7.990471853459224505e-02,6.595583324323029961e-01,2.372238034205649271e-01,9.165869783968154660e-01,1.226995693822703348e-01,3.360758135424368742e-02,3.800929681244401559e-01,8.143109162375549159e-01,5.727558611568567271e-01,9.400282977517734340e-01,7.948909501010330558e-01,4.860026318413462887e-01,4.191565076323202632e-01
2.340042527511371206e-01,7.051989693244528068e-01,8.814860405754232353e-02,6.686844391987070146e-01,6.676564872032961784e-01,4.828044753693161439e-02,7.634431038838652706e-01,2.842250083136750316e-01,8.430895398422607601e-01,5.914642128916097752e-01,6.824651721534236160e-03,7.048787402368741351e-01,4.985810145506425206e-01,3.498426716535405490e-01,7.662694233485007889e-01,6.367463387526182128e-01,6.729903615118735249e-01,7.641853288953565082e-01,3.019968539887272208e-01,6.131548680478638991e-01,3.226698177791054167e-01,9.567973843025630032e-01,2.288599763154205435e-01,5.973335186344508330e-01,4.311919811758228027e-01,1.461466737806195182e-01,6.514761464209195552e-02,3.760603284525512180e-01,6.234676659739100124e-01,6.880799004509718930e-02,3.795008843592186931e-01,9.951569459531757200e-01,4.512995659928179526e-01,5.743299699919592882e-01,3.538621079625698940e-01,1.259137997412549392e-01,6.961473077917473828e-01,1.572596005362411065e-01,6.447835633729227522e-01,3.388722359396764139e-01
6.115091354017315739e-01,3.946102162750739772e-01,7.269208874233137330e-01,1.849746348702687726e-01,4.278967784020742959e-01,9.679379515940608192e-01,7.435975287796381394e-02,7.063732561295938961e-01,7.670116334346632758e-01,6.632903014715343382e-01,3.159614260287754162e-01,1.627872391167143329e-01,1.109531762040072422e-01,2.010305163232202208e-01,2.893349188118521376e-02,6.770075529860589691e-01,6.111074909003222366e-01,5.465698577995382612e-01,4.206687566526744471e-01,3.911987700809161916e-01,4.812237156290596340e-01,7.471987852500545646e-01,5.017855969364711788e-01,2.677863797352780795e-01,3.406450961922026233e-01,4.841763253360088504e-01,8.344838448198296232e-01,8.793050942169690076e-01,3.424689955446327261e-01,7.436012590058878047e-01,1.180279066475532490e-01,6.678073173988132716e-01,8.229276065600390488e-01,7.138169321794551880e-02,6.160452202952739764e-01,8.314883853610592901e-01,2.578454800183842544e-01,2.532897532737908852e-01,6.320385440824035639e-01,2.402825780268702527e-02
6.704819331697823293e-01,4.710891147447493488e-01,2.568701966879188836e-01,3.090196603001027498e-01,4.996969743334465086e-01,5.839534833818573745e-01,6.131420969741904203e-01,9.975921350715528657e-01,9.648009327217598186e-01,7.682630542606719848e-01,7.993008946662292225e-01,4.215699166493248606e-01,6.345603889369055839e-02,7.565938008195147724e-01,5.952989704388564896e-01,4.920850897934559987e-01,8.709246629447511268e-01,7.259998470891722011e-01,5.614893236648430541e-01,5.305033539143558796e-01,9.492083060328123656e-01,1.577496223713878987e-01,5.076217541862421134e-01,1.331380279279563705e-01,2.374526216029604342e-02,3.629403353954829825e-02,1.002696546781756126e-01,4.442696828454217872e-02,2.557561224918054599e-01,5.553942650869222453e-01,9.018632040470475619e-01,3.435828278501009692e-01,4.499887294338424937e-01,4.816836914554945004e-01,2.140361932097661901e-01,5.367775356017659982e-01,9.838839495940654434e-01,8.086932393619123971e-01,9.593774073803129632e-01,1.529217943444504124e-01
2.952830028035817733e-01,1.105548308838577576e-02,8.540036610728589661e-01,5.817282729396250351e-01,8.141072369254225283e-01,6.220029869972032444e-01,5.055122594903719291e-01,1.590325271432856402e-01,1.085812517456294923e-01,3.857144145633539800e-01,5.432673858606307249e-02,5.304672659594386053e-01,9.052567923809223815e-01,4.671031821866571399e-01,7.494815518644244445e-01,9.324863007923432923e-01,1.259757023473170312e-01,6.457278178433570881e-01,8.738340602801836221e-01,1.545852607624487174e-02,4.802825700715817048e-01,5.279222959569820350e-01,9.354568226792537855e-01,9.548826214385963684e-02,3.248972317104332763e-01,4.695395412383928102e-01,1.592110198093038553e-01,9.241636190880260227e-01,6.273775642835542898e-01,6.114926492903715038e-01,6.660514351278045142e-01,8.701487125654310262e-01,1.876100793228677732e-01,2.698416873028033347e-01,5.124561129107800816e-01,3.626702151833428589e-01,5.623215382626568504e-01,2.711650077560833205e-01,7.582452271136433941e-01,7.055748875887349891e-01
3.417151634175086272e-01,4.673424513711921247e-02,6.864033770484878616e-02,4.231433108261206666e-01,2.671350202985556255e-02,5.772477154301843827e-01,1.386990960795542183e-01,8.068865489918034539e-01,8.864359211099513969e-01,5.932672264833996900e-01,2.926113141243344984e-01,6.281654224139870957e-01,8.751999599405069219e-02,7.112034067442869478e-01,6.893118251888574743e-02,1.987421390741694882e-01,5.596289128486832132e-01,5.212252933790573195e-01,3.489488291795627140e-01,2.915931127329699502e-01,4.325923704409464499e-01,9.526001266648663757e-01,6.755580198938953007e-01,6.248289328757555827e-01,6.800806864361990112e-01,8.600240063162841730e-01,3.790642904997255647e-01,1.073682353886082907e-01,4.588311123630643973e-01,5.902732688406904238e-01,3.147383394312540661e-01,2.029811452552769957e-01,5.530434020765976344e-01,8.469583636585782394e-01,7.106932697590998549e-01,6.438796251041356555e-01,9.588305195714502682e-01,5.148933991973422275e-01,6.989824549202553472e-01,4.743453661510033115e-02
3.330917263694020969e-01,8.529887048076877365e-01,3.170151391775084537e-01,4.889656516248943596e-01,7.590599288351299601e-01,4.319795410757903964e-01,8.087443802061100584e-01,7.083263496575767926e-01,9.074776262195054510e-01,9.751959541027095391e-01,3.069056845761274355e-01,8.725099913482645686e-01,4.356576772603049097e-01,6.530626834264710023e-01,2.688811415624489110e-01,7.840913085759732004e-01,8.372341551961962614e-01,7.793149903590494976e-01,7.847865280364733076e-01,1.017781939218285192e-01,2.049292128637517640e-01,4.487566490399964581e-01,3.583940513641381553e-02,5.672942148501902704e-01,1.019523485938755858e-02,8.172584555663076067e-01,4.164688208879147036e-01,7.943015331753836561e-01,1.756054801818278666e-01,3.275788958235785753e-01,2.248027863609625143e-01,7.239301547469746412e-01,5.687380433359652265e-01,1.529175290223945272e-01,2.795461917231257809e-01,9.486269690997850557e-01,9.496353302003734953e-02,2.222618887997246384e-01,9.210088238938564098e-01,6.528845131317052575e-01
7.258693347654209260e-01,7.334187496449792176e-01,3.512210628111056554e-01,1.481538926544962997e-01,9.475113068712862630e-01,3.177490233588032842e-01,5.343618484183310091e-01,2.053428925335100130e-01,2.333789651671656085e-01,1.893890488416859474e-01,1.545177222865755651e-01,7.241279791806634059e-01,8.925617449479225085e-01,8.958979368782982178e-03,4.223971782642554906e-01,7.801579319482698782e-02,6.511365298674371971e-01,9.840058806334179842e-01,2.569039634069724132e-01,9.843755701243124268e-01,2.092081173599572574e-01,5.814307862706719066e-01,6.622701180936227949e-01,2.705406527834746111e-01,6.808770907737842215e-01,1.674010746950016504e-02,7.172492519699983360e-01,2.755773865761246277e-02,5.128260145589083052e-01,8.055873901913781499e-01,9.031794403861475029e-01,9.412645693568956196e-01,2.773116621794173842e-01,1.115937136249101069e-01,1.437478650794746793e-01,9.368901059277223720e-02,6.237371858809414027e-01,5.530935578441066314e-01,1.119078561038125974e-01,6.855105592384722613e-01
4.408514700550969501e-02,1.356183599916762628e-01,1.936392611601974734e-01,1.632664765866687073e-01,3.857457897750864451e-01,3.612242781771166644e-01,9.238639622330756529e-01,6.592345516377251524e-01,1.811345432217269513e-01,7.269251824585434285e-01,8.885475218230153294e-01,2.967527351760522736e-01,4.729338026809627449e-01,5.113629711022678048e-01,8.604033444617125159e-01,5.916121811800560959e-01,2.970558042973026058e-01,2.556760719937443138e-01,8.725618385291606938e-01,4.286500005460127660e-01,2.529569234316696447e-01,7.382889622124610973e-02,1.518633654272536493e-01,2.575287807441553056e-01,8.160419598431150057e-01,7.052675638046610462e-01,7.570192974319058798e-01,8.897731096630397962e-01,7.213886045203770081e-01,2.948307942130791170e-01,6.545449680615313959e-01,9.652008166634596931e-01,8.727403522677432690e-01,7.895031518275574811e-01,1.570210964941349818e-01,7.076628082505388440e-01,6.837633167682602986e-01,2.488827937846784799e-01,6.373537857516877736e-01,7.946236067643285272e-01
1.241559148530292367e-01,4.498360204072926471e-02,7.168900474955228752e-01,6.894780739731045660e-01,5.554279803354378320e-01,3.696892459091328798e-01,9.716811640708787889e-01,8.322071649418016914e-02,2.505509219240428243e-01,8.660097795461028092e-01,3.542078767473096912e-01,9.939773302119667697e-01,1.002165236361775014e-01,7.540768744260296641e-01,4.160960399434008306e-01,2.698288893886593431e-01,5.317862042111787257e-01,8.338676467477142973e-01,1.688497198647505027e-01,1.716921206238474218e-01,3.992965762059655921e-01,7.058014014795781499e-01,6.963758215401341101e-01,1.088063975543480666e-01,3.676347362732644841e-01,8.698329050706651300e-01,6.297829025014681781e-01,7.445298398591443378e-01,2.943726428469272127e-01,8.344118145300911671e-01,9.762486793268032592e-01,3.666976412355971160e-01,1.105829352540471655e-01,8.380451010556622116e-02,8.019686103297848367e-01,9.545485312035716374e-01,1.847805517689536936e-01,5.706612775334432008e-01,2.827037835646830644e-01,1.896979044309551332e-01
4.188210757644055260e-01,1.188065729797357362e-01,9.821383143308743957e-01,2.349541527693250753e-01,7.644285081048555197e-01,2.056495981930811512e-01,7.136662748541732215e-01,2.244770949488616996e-02,1.170494481943930021e-01,2.767629790992582883e-01,9.882840446696937731e-01,4.795457385240312620e-01,6.516005207028150448e-01,7.273074315933825140e-03,2.829852469393981940e-01,8.701296734527774746e-02,3.068863715995721053e-01,3.879852416007966154e-01,2.814330128406158371e-01,4.000322404170364443e-03,7.445524792714279805e-01,1.296561867231961207e-01,6.786682098161500587e-02,5.419628094624168169e-01,9.893253629672622562e-01,3.281213821547380727e-01,2.567171533847895093e-01,3.083553850737822399e-01,8.907681649686982617e-01,9.841935492185083234e-01,6.486998563795133288e-01,5.110907567413377484e-01,7.156238367326012151e-01,1.982457888012543190e-01,5.812977428304515470e-01,2.667438494358909118e-02,6.675099895926626115e-01,2.988667682676158233e-01,3.695117355103290091e-01,6.085965558431991607e-01
8.955417975196516833e-01,5.412010064851998647e-01,4.344812571548231084e-01,4.906762032526346129e-01,4.411772663970248143e-01,8.694775683494179175e-01,6.189872953016029022e-02,6.705464188091787570e-01,3.846121944246204682e-01,9.945731787346134833e-01,4.483918189633443463e-01,1.683627970650545258e-01,8.854457917283934387e-01,8.382873407696082024e-01,8.507758299178501682e-01,9.204709898209096908e-01,9.550039843476393342e-01,6.625444947651583094e-01,2.709462036825045494e-01,2.593464086985647343e-01,4.454506320414474141e-01,5.881563172938106820e-01,2.090049933872748511e-01,2.102383568907610911e-01,3.492399634608183145e-01,9.519212366028606542e-02,1.388654068508908823e-01,3.658331730003731019e-01,5.978334192239003197e-01,4.995388880707641865e-01,5.050593357233068570e-01,3.932840061120748132e-01,2.362349242336241328e-01,1.657639671007289373e-01,9.802567157922559282e-02,5.795669895254167425e-01,9.713280649031171832e-01,1.288254930703922607e-01,9.775803792316251073e-02,4.662305544252776102e-01
4.841250478628885690e-01,8.112926257965581422e-01,6.382840296838137029e-01,2.077932537441259386e-01,2.361577642066536864e-02,9.739921325093371385e-01,7.674028719019587719e-01,5.522403505709958527e-01,6.670006224432556419e-01,5.940187595874190096e-01,5.479726868058399925e-01,6.099944324165958998e-01,2.639644149496130909e-01,9.579355387391326193e-01,2.540337207293272836e-01,3.279807827389036312e-01,9.408462934492561880e-01,5.075781817225620829e-01,1.806651964790487730e-01,3.175634894355870985e-01,3.111473916706496423e-01,3.054874144526066315e-01,9.190442788277920494e-01,8.484768958108972470e-01,8.200112037839550894e-01,4.187997820641705671e-01,8.116686703036246620e-02,6.156658269730926891e-01,8.146721297049237531e-01,2.115211004506039050e-01,1.535295067274242697e-01,1.697803760851934740e-02,3.024654874258814186e-01,8.418813406348900630e-01,1.265751835224833144e-01,4.811663298922077558e-01,1.239313354439866011e-01,7.612381748928389591e-01,9.711678525050624344e-01,9.650130870467474864e-01
1.792493335363724016e-01,2.393025114530725750e-01,6.730199197223707408e-02,5.161349595379230992e-01,3.391548145081172416e-01,4.868750968989423722e-01,7.218907664165843396e-01,1.401004541147253812e-01,4.677245247405386053e-01,1.855445208905389665e-01,9.167539016398140728e-01,8.070451044849469291e-01,1.938727499357569828e-01,9.481981672593198240e-02,7.350638145357696329e-01,5.234059841604756791e-01,9.569619569515274149e-01,3.879333307393206809e-02,1.244563761937325097e-01,6.201711480337506188e-01,4.421302282751203849e-01,5.912056983918984043e-01,7.624061295981204855e-01,4.530826376690745283e-01,9.174798525990155440e-01,3.886945734895574933e-01,7.843380441495696465e-01,4.117867641828729663e-01,8.818550242196724342e-01,6.130093555399416250e-01,3.264925626032491035e-01,6.105477369212645167e-01,4.585979275923196541e-01,9.477909416507891427e-01,3.076181968404849698e-01,4.403382584963342339e-01,8.919859563221225196e-01,6.580055740761078242e-01,9.586448490096912689e-01,2.635004055965119996e-01
5.434717697122110058e-01,2.236453613150013453e-02,5.909998934974237672e-01,6.444366540031070123e-01,4.451299813982434461e-02,3.672859273773723121e-01,8.121021619605870434e-01,1.853251664706787594e-01,8.763823225670609451e-01,6.423403398779869988e-01,5.415081561759126361e-01,7.966402390544904399e-01,6.781890901350150491e-01,9.268310276000921721e-01,3.915814075493052604e-01,5.378412690204178448e-01,6.717993670551070107e-02,5.531362377285461429e-01,2.623577517979280849e-02,3.313659207338194301e-01,2.310851063993553112e-01,4.933415828638799683e-01,1.779732388798153098e-01,6.455371269899233821e-01,9.376430829708860548e-01,2.798323395293513816e-01,4.317196169157233587e-01,9.603915106019147441e-01,8.849047236571849773e-02,2.263989708328841832e-01,6.169906315352480242e-02,9.301690869438961062e-01,5.348783646821329008e-01,4.996372869669650774e-01,7.116604335731526731e-01,4.359901346926253751e-02,1.063268307853392214e-01,3.279548528455062950e-01,2.592580424900169378e-01,3.769976375234904697e-01
3.873499610092175915e-01,8.712149765475840635e-01,6.351685335866789073e-01,1.806067973326055398e-01,2.911193145659805026e-01,5.769312980823314563e-01,7.120213481940299571e-01,2.465540249415583141e-01,1.606901834883533997e-02,3.226802424382930745e-01,8.278757403904934975e-02,6.693819933722864324e-01,6.037571212277386135e-01,9.634434135131277888e-01,5.071576609892387566e-01,5.196550596066370487e-01,1.974221288913731165e-01,5.928961225237830979e-01,7.398757090222614075e-01,8.688374381983879902e-01,3.538003985648868754e-01,2.644785822614672544e-01,3.464072580655741529e-02,3.151467755044000674e-01,4.092860554122702554e-01,5.564495139651085553e-01,5.196619560779427438e-01,3.722898587880556498e-01,1.308414944306864891e-01,9.022258303670599444e-01,5.567522654936398752e-01,7.931028482070934249e-02,6.055546311686423877e-01,5.725604882771699877e-01,1.553210634511997812e-01,8.120635774662833262e-01,8.646159741952997857e-01,2.739816150321516819e-02,1.545359457369381850e-01,7.813878652002287373e-01
4.645305996884289135e-01,3.796314567553681352e-01,2.483037489068010695e-01,4.069083928277112960e-01,9.106453629393562732e-02,3.311103312709532398e-01,3.806961460057795010e-01,7.410435359344129669e-01,4.327960111583886160e-01,1.509096904179491050e-01,6.776873923523187848e-01,2.087269918449082828e-01,1.145506565479974537e-01,8.518982644341528410e-01,8.273370523249170549e-01,6.171382386464697722e-01,7.581668024760712665e-01,7.887967960901731690e-01,8.383381844673779559e-01,4.668015182087252857e-01,3.475242089279557689e-01,9.487244736277719026e-01,4.000858672346612188e-01,9.659887977477232823e-02,1.092778174277747594e-01,9.930085522497766881e-01,2.249751655507467030e-01,1.057122717845565552e-01,6.541092130490631096e-01,9.803556623448802521e-01,2.584954998319806130e-01,5.943476777506775388e-01,3.493788684327869820e-01,6.805790737653131250e-01,2.322342605006553207e-01,6.243708471401547833e-01,8.660410153230851948e-01,5.650746696259125734e-01,4.677313358528516485e-01,9.826090162208100942e-02
5.547645358921279302e-01,1.163096914586961850e-01,8.521513013357673305e-02,1.857731012521006697e-01,3.167005221855285768e-01,3.281761593739488392e-01,6.004989476004732873e-01,2.237089881945447667e-01,2.145261575394575848e-01,7.476263246436010146e-02,4.145273888390038630e-01,2.368903672922739734e-02,3.034011968447025698e-02,8.305357328053779575e-01,3.883630873507304404e-01,2.229993459080907847e-01,9.176670838082726656e-01,1.615840418445894100e-01,2.077786594691996003e-01,3.003093922980839547e-01,7.045807424104433281e-02,9.849610961605161918e-01,7.004592715912034695e-01,9.223438734101918612e-03,5.216908910361791607e-01,5.700548339970868961e-01,2.524757332399780729e-01,7.614218891058339711e-01,1.545564048654486378e-01,1.625282929630463835e-01,3.051378792758923097e-01,6.244453411776323959e-01,1.007491667026102489e-01,1.602983710278269580e-01,1.443173350950954781e-01,5.158885990895599738e-01,7.626875135835740060e-01,1.588865137489731127e-01,8.311699093076105882e-01,3.167660655370417855e-01
9.298371120744929330e-01,1.341394767142028988e-01,3.302898976390691299e-01,8.774424486791182476e-01,4.314011354852677060e-01,4.590632178498699201e-02,4.454445156360319347e-01,1.665522750495879167e-01,4.810411298973906735e-01,2.123976500712966287e-01,5.333832454804264822e-01,4.615589881606229072e-01,7.902792377946243896e-01,9.374649875117850861e-01,1.007489672055630336e-01,8.990564311607078807e-01,9.119888596196963348e-01,3.805033391143473054e-01,6.282541822234692930e-01,2.698505895579974556e-01,7.312353093840600060e-01,2.548734829150248737e-01,5.101774486187161672e-01,2.634436966715267836e-01,6.967740770875978651e-01,2.407201413951240987e-01,2.997492029138124625e-01,1.635175686372669634e-01,2.926830073502565410e-01,2.349218814025383351e-01,3.476721613651991838e-01,8.141308365947922399e-01,5.041765537006903664e-02,6.284176505785573630e-01,9.358558116478404854e-01,9.762779416062616900e-01,5.614033725551583753e-01,6.239586047156402415e-01,9.838764961148072086e-02,3.774851872718711920e-01
