8.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,2.830810000000000010e-03
1.000000000000000000e+04,0.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,2.830810000000000010e-03
1.250000000000000000e+04,0.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,2.830810000000000010e-03
2.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
2.500000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
3.150000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
4.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
5.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
6.300000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
8.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
1.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
1.250000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
1.600000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
2.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
2.500000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
3.150000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
4.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
5.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
6.300000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
8.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
1.000000000000000000e+04,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
1.250000000000000000e+04,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.101379999999999935e-03
2.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
2.500000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
3.150000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
4.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
5.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
6.300000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
8.000000000000000000e+02,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
1.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
1.250000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
1.600000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
2.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
2.500000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
3.150000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
4.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
5.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
6.300000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
8.000000000000000000e+03,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
1.000000000000000000e+04,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,3.312659999999999823e-03
8.000000000000000000e+02,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
1.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
1.250000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
1.600000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
2.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
2.500000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
3.150000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
4.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
5.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
6.300000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
8.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
1.000000000000000000e+04,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
1.250000000000000000e+04,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
1.600000000000000000e+04,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,3.367290000000000214e-03
3.150000000000000000e+02,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
4.000000000000000000e+02,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
5.000000000000000000e+02,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
6.300000000000000000e+02,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
8.000000000000000000e+02,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
1.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
1.250000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
1.600000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
2.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
2.500000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
3.150000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
4.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
5.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
6.300000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
8.000000000000000000e+03,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
1.000000000000000000e+04,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
1.250000000000000000e+04,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,3.921069999999999590e-03
4.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
5.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
6.300000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
8.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
1.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
1.250000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
1.600000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
2.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
2.500000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
3.150000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
4.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
5.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
6.300000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
8.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
1.000000000000000000e+04,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.257269999999999631e-03
4.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
5.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
6.300000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
8.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
1.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
1.250000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
1.600000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
2.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
2.500000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
3.150000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
4.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
5.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
6.300000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
8.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
1.000000000000000000e+04,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,4.524919999999999984e-03
3.150000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
4.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
5.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
6.300000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
8.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
1.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
1.250000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
1.600000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
2.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
2.500000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
3.150000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
4.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
5.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
6.300000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
8.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,4.957409999999999768e-03
3.150000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
4.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
5.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
6.300000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
8.000000000000000000e+02,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
1.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
1.250000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
1.600000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
2.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
2.500000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
3.150000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
4.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
5.000000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
6.300000000000000000e+03,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,5.295140000000000263e-03
2.500000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
3.150000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
4.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
5.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
6.300000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
8.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
1.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
1.250000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
1.600000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
2.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
2.500000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
3.150000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
4.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
5.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
6.300000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
8.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
1.000000000000000000e+04,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
1.250000000000000000e+04,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,4.977729999999999655e-03
2.500000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
3.150000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
4.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
5.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
6.300000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
8.000000000000000000e+02,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
1.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
1.250000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
1.600000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
2.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
2.500000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
3.150000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
4.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
5.000000000000000000e+03,4.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,5.796360000000000401e-03
1.250000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
1.600000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
2.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
2.500000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
3.150000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
4.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
5.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
6.300000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
8.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
1.000000000000000000e+04,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
1.250000000000000000e+04,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
1.600000000000000000e+04,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
2.000000000000000000e+04,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,2.143449999999999869e-03
3.150000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
4.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
5.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
6.300000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
8.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
1.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
1.250000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
1.600000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
2.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
2.500000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
3.150000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
4.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
5.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
6.300000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,2.293359999999999930e-03
3.150000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
4.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
5.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
6.300000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
8.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
1.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
1.250000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
1.600000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
2.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
2.500000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
3.150000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
4.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
5.000000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
6.300000000000000000e+03,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,2.535110000000000141e-03
3.150000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,2.723800000000000179e-03
4.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,2.723800000000000179e-03
5.000000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,2.723800000000000179e-03
6.300000000000000000e+02,0.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,2.723800000000000179e-03
